"id","firmbr","firm","brand","city","year","quarter","share","constant","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
601830000,6018,6,18,32,88,2,0.026645,1,0.11268,0,0,0.29814,0.02704,-3.4682,-0.11872,-0.24666,-0.017886,6.9378,0.12942,-0.22931,0.12629,-4.2437,-0.12855,-0.017284,0.097929,0.041232,0.067053,0.079606,0.072473,0.048428,0.071522
100430000,1004,1,4,33,88,2,0.010221,1,0.082761,2,1,-0.0071717,-0.11777,-0.047671,0.26402,-0.16171,0.018241,4.6047,-0.53961,0.43436,-0.52773,-1.8022,-0.48107,0.019101,0.052532,-0.013027,0.017124,0.069818,0.056889,-0.03234,0.059076
100630000,1006,1,6,33,88,2,0.028678,1,0.1103,18,1,-0.94531,0.053297,-22.842,-0.95803,0.49057,0.053281,8.8404,0.516,1.0181,-0.72149,-13.065,-0.72757,0.025458,0.061653,0.098701,0.13255,0.065079,0.093128,0.12161,0.067971
100730000,1007,1,7,33,88,2,0.046941,1,0.10374,4,1,0.026272,-0.11836,0.25715,0.22231,-0.15966,-0.00098912,2.7488,-0.52287,0.081682,-0.54265,-2.6494,-0.50744,0.023944,0.063481,0.13612,0.12572,0.033861,0.06194,0.091419,0.073749
100930000,1009,1,9,33,88,2,0.0025752,1,0.12417,3,0,0.0048638,-0.11557,0.56545,-0.47078,-0.15144,-0.01752,5.2408,0.56796,-0.22028,-0.53193,-2.9552,-0.14828,0.02866,0.081845,0.09166,0.10296,0.10033,0.090475,0.094413,0.098082
101130000,1011,1,11,33,88,2,0.0082312,1,0.1912,12,0,0.027748,-0.094954,-0.076128,-0.35261,-0.14841,-0.089263,-4.7147,0.4476,-1.5466,-0.54102,-5.6853,-0.11827,0.044134,0.15009,0.13539,0.16177,0.18693,0.15398,0.24121,0.14726
101330000,1013,1,13,33,88,2,0.0133,1,0.1402,14,0,0.021101,-0.099609,-1.3712,-0.12592,-0.10403,-0.020621,-3.2644,0.19654,-0.27053,-0.54296,-7.3015,-0.035963,0.032359,0.11329,0.082853,0.098502,0.11734,0.090416,0.050891,0.099608
101730000,1017,1,17,33,88,2,0.0051894,1,0.15804,3,1,0.017279,-0.11206,0.28235,0.29964,-0.15386,-0.061975,4.9885,-0.69315,-1.0564,-0.53854,-2.6994,-0.4888,0.036479,0.13907,0.099929,0.20839,0.073268,0.11121,0.11467,0.13807
103030000,1030,1,30,33,88,2,0.005434,1,0.12149,4,0,0.0013184,-0.11706,0.92644,-0.44838,-0.15159,-0.014196,3.9666,0.54009,-0.15817,-0.53008,-3.202,-0.14586,0.028042,0.092405,0.088314,0.10361,0.078159,0.10308,0.115,0.096343
104530000,1045,1,45,33,88,2,0.003768,1,0.15164,14,0,0.038167,-0.10929,-1.036,-0.16766,-0.12089,-0.031664,-3.9668,0.23706,-0.46993,-0.54568,-7.1469,-0.049856,0.035001,0.11624,0.22962,0.056017,0.10094,0.12117,0.087723,0.11188
200530000,2005,2,5,33,88,2,0.037242,1,0.12741,1,0,0.0094893,-0.11401,-0.55302,-0.50346,-0.15157,-0.021927,7.8943,0.60686,-0.30307,-0.53414,-2.4321,-0.14972,0.029407,0.10755,0.15086,0.077351,0.12397,0.091124,0.12928,0.087916
200830000,2008,2,8,33,88,2,0.0080644,1,0.12058,11,0,0.017032,-0.1097,0.28748,-0.19368,-0.1384,-0.013118,-2.388,0.26737,-0.13972,-0.52582,-5.4888,-0.063374,0.02783,0.076413,0.13402,0.022674,0.09754,0.091767,0.075474,0.08433
201530000,2015,2,15,33,88,2,0.0035241,1,0.10267,4,1,0.026294,-0.11801,0.25099,0.21923,-0.15972,-0.0002799,2.7242,-0.51921,0.0943,-0.5426,-2.6376,-0.50833,0.023698,0.081384,0.1263,0.15359,-0.025124,0.080986,0.14144,0.078718
201630000,2016,2,16,33,88,2,0.057635,1,0.11907,3,1,0.015519,-0.11927,0.25834,0.29599,-0.15751,-0.012638,4.3797,-0.61212,-0.12871,-0.53838,-2.4979,-0.48219,0.027483,0.095284,0.11652,0.09445,0.063999,0.07733,0.081802,0.080695
201930000,2019,2,19,33,88,2,0.021738,1,0.11242,13,0,-0.020497,-0.079119,-1.4706,-0.077032,-0.081613,-0.0043469,-2.0016,0.14987,0.01356,-0.52806,-6.8071,-0.022094,0.025944,0.064548,0.093921,0.056213,0.11272,0.099087,0.064685,0.065908
202630000,2026,2,26,33,88,2,0.026877,1,0.15414,13,0,0.040427,-0.11311,-0.4411,-0.22294,-0.13761,-0.039152,-4.0783,0.29383,-0.60988,-0.54229,-6.4277,-0.071014,0.035579,0.12544,0.13168,0.17841,0.12996,0.11363,0.17029,0.1085
202830000,2028,2,28,33,88,2,0.0052638,1,0.21645,16,1,0.12686,-0.18051,-1.6608,-0.076363,-0.10443,-0.05125,-3.4457,-0.29009,-0.7859,-0.61666,-10.365,-0.64278,0.049963,0.19307,0.22791,0.21162,0.16317,0.20662,0.1085,0.16024
204030000,2040,2,40,33,88,2,0.0042355,1,0.1276,10,0,0.013864,-0.11443,0.59383,-0.26376,-0.14782,-0.019772,-2.0419,0.3393,-0.26038,-0.52782,-4.9897,-0.090421,0.029452,0.092923,0.10351,0.079033,0.10053,0.097446,0.10525,0.091583
204830000,2048,2,48,33,88,2,0.0041818,1,0.12412,3,0,0.0048461,-0.11559,0.56565,-0.47077,-0.15144,-0.017464,5.2406,0.5679,-0.21923,-0.53192,-2.9552,-0.14829,0.02865,0.086198,0.050829,0.095024,0.042685,0.088398,0.10848,0.10294
300630000,3006,3,6,33,88,2,0.0089881,1,0.12127,20,1,-1.0691,0.060702,-27.641,-0.99918,0.57108,0.069296,11.601,0.59656,1.3044,-0.76714,-15.455,-0.77122,0.027992,0.083292,0.010645,0.069185,0.065345,0.079891,0.057827,0.085887
301430000,3014,3,14,33,88,2,0.017724,1,0.16666,7,0,0.013035,-0.097259,1.2071,-0.41392,-0.15006,-0.069281,0.37562,0.54479,-1.187,-0.53543,-4.1026,-0.13427,0.038469,0.14957,0.084086,0.13123,0.12753,0.12708,0.14492,0.13241
400230000,4002,4,2,33,88,2,0.005527,1,0.14623,14,0,0.03148,-0.10537,-1.1689,-0.1477,-0.11367,-0.026247,-3.6422,0.21766,-0.37174,-0.54453,-7.2231,-0.043067,0.033752,0.10589,0.043237,0.10726,0.14252,0.11978,0.15545,0.10077
401030000,4010,4,10,33,88,2,0.0021176,1,0.12803,6,0,0.0014132,-0.11423,1.1999,-0.40527,-0.15151,-0.021739,1.6156,0.49615,-0.29847,-0.52931,-3.72,-0.13705,0.029552,0.10545,0.055712,0.084326,0.10761,0.09148,0.10893,0.098263
401230000,4012,4,12,33,88,2,0.0010046,1,0.12137,12,0,0.018234,-0.10293,-0.20551,-0.15004,-0.12461,-0.012454,-2.6174,0.22309,-0.12798,-0.52855,-6.0753,-0.046258,0.028014,0.095912,0.11344,0.15541,0.06893,0.07364,0.068751,0.093483
601830000,6018,6,18,33,88,2,0.0084545,1,0.17215,0,0,0.014186,-0.10385,-1.3634,-0.47337,-0.15204,-0.083912,9.3962,0.6572,-1.4727,-0.53631,-1.9469,-0.12876,0.039736,0.13846,0.17244,0.14038,0.18515,0.15726,0.061603,0.14232
100430000,1004,1,4,34,88,2,0.010559,1,0.1061,2,1,0.84186,0.0015328,0.96108,-0.48452,-0.23967,-0.014943,5.3708,-0.70314,-0.18024,0.24268,5.3255,-0.42627,-0.0043101,0.063021,0.0047419,-0.0289,0.14748,0.082805,0.094899,0.080854
100630000,1006,1,6,34,88,2,0.066169,1,0.10965,18,1,0.63922,0.0063913,-4.47,-0.41077,-0.11012,-0.011041,-2.5033,-0.22072,-0.11947,0.035568,-2.1327,-0.29526,0.0014045,0.075525,0.046594,0.025985,0.15324,0.054395,0.086766,0.070899
100730000,1007,1,7,34,88,2,0.017493,1,0.10255,4,1,0.84539,0.0031822,1.0893,-0.41992,-0.23648,-0.01327,3.2084,-0.62351,-0.15295,0.19946,4.7188,-0.39409,-0.0038104,0.071978,0.066612,0.022365,0.12348,0.066576,0.036438,0.073218
100930000,1009,1,9,34,88,2,0.0237,1,0.082955,3,0,0.82299,-0.0023511,1.45,0.043502,-0.24792,0.0024501,4.3691,0.26154,0.13045,0.30787,4.5841,0.017675,-0.0021899,0.049951,0.081372,0.00086678,0.065349,0.044389,0.0081815,0.05358
101130000,1011,1,11,34,88,2,0.029376,1,0.17028,12,0,0.81656,0.0022177,-4.0629,0.0038726,-0.22921,-0.069579,-2.9477,0.2448,-1.1671,0.3414,5.2801,-0.02233,0.0043428,0.12395,0.12488,0.11889,0.1247,0.13973,0.11806,0.14182
101330000,1013,1,13,34,88,2,0.0029894,1,0.12729,14,0,0.81278,0.0089916,-6.3671,0.031167,-0.20298,-0.029144,-3.3996,0.17999,-0.43567,0.48349,7.2365,-0.0058418,-0.0081424,0.095748,0.089404,0.092993,0.11675,0.10232,0.12588,0.077759
101730000,1017,1,17,34,88,2,0.013542,1,0.097923,3,1,0.84654,0.00098838,1.0419,-0.44441,-0.2384,-0.0085417,4.1682,-0.64912,-0.065894,0.21304,5.0612,-0.40991,-0.0052284,0.056163,0.034119,0.11649,0.058288,0.080186,0.072871,0.066767
103030000,1030,1,30,34,88,2,0.0049344,1,0.11678,4,0,0.82106,0.001975,1.4812,0.045408,-0.24416,-0.026005,3.6606,0.27774,-0.3828,0.31492,4.8697,0.011531,-0.0032574,0.083026,0.034618,0.011101,0.067808,0.082558,0.060219,0.082962
104530000,1045,1,45,34,88,2,0.032421,1,0.11165,14,0,0.80594,0.013998,-6.6115,0.041193,-0.1901,-0.018655,-3.0604,0.15859,-0.25143,0.54172,7.9959,-0.0016726,-0.01098,0.082168,0.085277,0.049689,0.052823,0.073063,0.02407,0.075958
200530000,2005,2,5,34,88,2,0.10774,1,0.125,1,0,0.82099,0.0048476,1.699,0.079785,-0.24514,-0.034135,6.7752,0.3097,-0.53156,0.3251,3.8594,0.029552,-0.0038004,0.08263,0.083376,0.10678,0.061812,0.095498,0.10553,0.084852
200830000,2008,2,8,34,88,2,0.013055,1,0.1272,11,0,0.81764,0.0054841,-3.0565,0.011997,-0.2268,-0.032725,-1.9093,0.21557,-0.50284,0.35883,5.5025,-0.0087416,-0.0034833,0.082874,0.082089,0.080271,0.13236,0.09879,0.15216,0.09064
201530000,2015,2,15,34,88,2,0.0022279,1,0.093535,4,1,0.84798,0.0017703,0.93831,-0.41045,-0.23613,-0.0063537,3.1031,-0.59899,-0.029343,0.18245,4.8491,-0.39525,-0.00532,0.054548,0.048649,0.10744,0.074855,0.056285,0.049021,0.051697
201630000,2016,2,16,34,88,2,0.031095,1,0.13964,3,1,0.83412,0.014445,1.4299,-0.48895,-0.23859,-0.049137,4.5506,-0.74584,-0.80802,0.26425,4.6103,-0.40647,0.0025563,0.10008,0.094389,0.10483,0.11953,0.10708,0.21072,0.10577
201930000,2019,2,19,34,88,2,0.020328,1,0.1149,13,0,0.81118,0.011186,-5.2747,0.02982,-0.2053,-0.021868,-2.8027,0.17695,-0.30867,0.46511,6.7644,-0.0025806,-0.0084575,0.082033,0.13662,0.039681,0.087893,0.07712,0.072922,0.077592
202630000,2026,2,26,34,88,2,0.023535,1,0.10769,13,0,0.80795,0.013314,-5.3724,0.034069,-0.19989,-0.017267,-2.6832,0.16724,-0.22822,0.48843,7.0223,-0.00046615,-0.0095936,0.071466,0.047056,0.14022,0.081497,0.077289,-0.0039714,0.076039
202830000,2028,2,28,34,88,2,0.026928,1,0.16986,16,1,0.75236,0.012795,-4.1245,-0.34929,-0.18642,-0.051922,-3.756,-0.38653,-0.82901,0.099916,0.057567,-0.30132,0.012501,0.11831,0.1251,0.16764,0.14772,0.12865,0.095118,0.13674
204030000,2040,2,40,34,88,2,0.0016309,1,0.11368,10,0,0.81794,0.007113,-2.1853,0.013413,-0.22908,-0.023077,-1.2022,0.21228,-0.33142,0.34885,5.4096,-0.0044954,-0.0047524,0.082211,0.034449,0.021379,0.064756,0.078179,0.099371,0.081389
204830000,2048,2,48,34,88,2,0.0063145,1,0.087453,3,0,0.82271,-0.0024978,1.4903,0.045119,-0.24751,-0.00092344,4.4149,0.26524,0.070375,0.30964,4.5884,0.017587,-0.0024531,0.044985,0.11751,0.086328,0.036868,0.059773,0.063564,0.07004
300630000,3006,3,6,34,88,2,0.022658,1,0.12394,20,1,0.61167,0.0068585,-5.7697,-0.42847,-0.082995,-0.012457,-2.5885,-0.18863,-0.13637,0.043691,-3.2868,-0.27186,0.0040895,0.084234,0.064894,0.067682,0.083715,0.088223,0.09828,0.097028
301430000,3014,3,14,34,88,2,0.019781,1,0.13607,7,0,0.81966,0.0057953,0.17869,0.023248,-0.23949,-0.042981,1.0121,0.26329,-0.69072,0.31481,5.2199,-0.0047712,-0.0013738,0.09144,0.15444,0.12765,0.081019,0.091185,0.17242,0.10619
400230000,4002,4,2,34,88,2,0.0021626,1,0.16198,14,0,0.81662,-0.00062238,-6.1643,0.010863,-0.21965,-0.057916,-4.0396,0.21964,-0.95111,0.39339,6.0224,-0.018311,0.00038088,0.1321,0.10559,0.11612,0.11765,0.12936,0.094625,0.11897
401030000,4010,4,10,34,88,2,0.0050211,1,0.10465,6,0,0.82156,0.0029257,0.61575,0.023689,-0.24241,-0.016222,1.8136,0.24752,-0.20754,0.30817,5.2246,0.0031021,-0.0037205,0.053213,0.067514,0.081112,0.11524,0.073698,0.024102,0.070834
401230000,4012,4,12,34,88,2,0.0042153,1,0.12097,12,0,0.81539,0.0079252,-4.0895,0.019032,-0.21814,-0.027104,-2.4269,0.19724,-0.40196,0.40103,5.9327,-0.0055653,-0.0057525,0.063806,0.050183,0.098846,0.052395,0.086058,0.022625,0.092445
601830000,6018,6,18,34,88,2,0.038908,1,0.12583,0,0,0.82118,0.005608,1.5386,0.088565,-0.24538,-0.035162,7.9254,0.31774,-0.55074,0.32671,3.5306,0.034593,-0.0039408,0.081596,0.093571,0.022419,0.074392,0.10358,0.099539,0.091373
100440000,1004,1,4,35,88,2,0.0046605,1,0.10258,2,1,-0.36356,0.018864,1.4658,-0.36601,-0.2338,-0.026682,4.9729,-0.75401,-0.40502,0.40845,9.0924,-0.18401,-0.0040152,0.081621,0.086583,0.089238,0.10328,0.078328,0.053698,0.079667
100640000,1006,1,6,35,88,2,0.13356,1,0.068144,18,1,-0.45048,0.020682,-3.0739,-0.3828,-0.17435,-0.009448,-3.9573,-0.26231,-0.11576,0.39229,3.7823,0.094372,-0.0097174,0.043534,0.0036402,0.030813,0.042388,0.01901,0.11087,0.025555
100740000,1007,1,7,35,88,2,0.088922,1,0.078795,4,1,-0.38684,0.020259,2.321,-0.18779,-0.22941,-0.0072678,2.3195,-0.53565,-0.055423,0.40082,7.8708,-0.10024,-0.0087013,0.03614,0.060445,0.074258,-0.016432,0.039308,0.11757,0.044683
100940000,1009,1,9,35,88,2,0.010774,1,0.082111,3,0,-0.32845,0.015257,2.5615,-0.27287,-0.23669,-0.0068445,3.4413,0.29637,-0.03994,0.43411,7.8779,0.34703,-0.0089683,0.037045,0.052888,0.0026322,0.075073,0.042567,-0.036834,0.059845
101140000,1011,1,11,35,88,2,0.026464,1,0.17407,12,0,-0.40644,0.015382,0.69948,-0.37797,-0.21919,-0.086306,-3.7585,0.2798,-1.4844,0.42761,4.8381,0.3777,0.0094078,0.12872,0.042759,0.19703,0.13183,0.14149,0.1723,0.14289
101340000,1013,1,13,35,88,2,0.007885,1,0.1371,14,0,-0.44872,0.020986,-1.1069,-0.35996,-0.2079,-0.046358,-3.8881,0.20763,-0.74866,0.44536,4.5614,0.34395,-0.00027264,0.10494,0.13525,0.065135,0.14266,0.10456,0.13281,0.10745
101740000,1017,1,17,35,88,2,0.015056,1,0.14056,3,1,-0.36292,-0.026656,2.1042,-0.46984,-0.23289,-0.078414,4.0438,-0.8752,-1.3848,0.41285,8.4813,-0.2324,0.0044717,0.095944,0.16325,0.19148,0.059609,0.11182,0.14583,0.11414
103040000,1030,1,30,35,88,2,0.025845,1,0.12884,4,0,-0.35169,0.0085781,2.9144,-0.21454,-0.23379,-0.057315,2.7623,0.38651,-0.97842,0.42114,7.7646,0.38783,0.0011213,0.10344,0.14793,0.14287,0.046352,0.096039,0.099624,0.096359
104540000,1045,1,45,35,88,2,0.019024,1,0.10053,14,0,-0.49888,0.022404,-0.87983,-0.27465,-0.19454,-0.021551,-3.3479,0.15755,-0.31264,0.47955,5.2531,0.28875,-0.0080724,0.063722,0.0092665,0.077364,0.079692,0.05641,0.043343,0.066648
200540000,2005,2,5,35,88,2,0.075903,1,0.082163,1,0,-0.32423,0.017322,1.3516,-0.23035,-0.23868,-0.0031157,5.9049,0.34895,0.036838,0.42596,8.8283,0.36385,-0.0088479,0.054612,0.056667,0.083575,0.039991,0.057444,0.096467,0.041898
200840000,2008,2,8,35,88,2,0.024975,1,0.10374,11,0,-0.44608,0.018563,1.4832,-0.31058,-0.20962,-0.024774,-2.0505,0.19117,-0.36976,0.45911,5.5979,0.31892,-0.0066555,0.051886,0.068423,0.070914,0.043433,0.068797,0.056396,0.076581
201540000,2015,2,15,35,88,2,0.0031988,1,0.096219,4,1,-0.37928,0.019857,2.504,-0.23726,-0.23069,-0.020551,2.493,-0.60875,-0.29308,0.40327,7.9291,-0.13076,-0.005219,0.074991,0.080537,0.1019,0.14587,0.066767,-0.0047427,0.064514
201640000,2016,2,16,35,88,2,0.01254,1,0.10758,3,1,-0.36796,0.015057,2.0912,-0.33565,-0.23281,-0.032217,3.7374,-0.72339,-0.50823,0.40741,8.4827,-0.17355,-0.0028798,0.080201,-0.04203,0.073208,0.068612,0.06837,0.16999,0.079817
201940000,2019,2,19,35,88,2,0.038737,1,0.09552,13,0,-0.49228,0.020776,-0.081803,-0.27256,-0.19711,-0.019101,-2.8832,0.15963,-0.27074,0.47936,5.4222,0.28916,-0.0087014,0.066923,0.070967,0.099396,0.028266,0.066313,0.072407,0.060446
202640000,2026,2,26,35,88,2,0.0059635,1,0.144,13,0,-0.43286,0.019693,-0.21752,-0.37205,-0.21235,-0.053243,-3.5035,0.22563,-0.87371,0.43894,4.7644,0.35529,0.0016377,0.09825,0.16368,0.083369,0.10881,0.12073,0.13753,0.10828
202840000,2028,2,28,35,88,2,0.046251,1,0.15736,16,1,-0.43673,0.01018,-2.4734,-0.15322,-0.20798,-0.055558,-4.6873,-0.39665,-0.90183,0.39016,2.9576,-0.063356,0.0078955,0.11025,0.18149,0.097809,0.084104,0.12605,0.13613,0.11816
204040000,2040,2,40,35,88,2,0.0077914,1,0.11377,10,0,-0.41952,0.018144,2.2599,-0.33131,-0.21624,-0.032314,-1.6139,0.21745,-0.50343,0.44674,5.7821,0.33765,-0.0043309,0.10035,0.14523,0.14496,0.061773,0.062215,0.10224,0.080093
204840000,2048,2,48,35,88,2,0.0050195,1,0.11773,3,0,-0.34629,0.011197,2.5629,-0.20879,-0.23497,-0.043465,3.9724,0.386,-0.7171,0.42119,8.1962,0.38533,-0.0012667,0.07967,0.097943,0.093,0.087687,0.073319,0.028797,0.094693
300640000,3006,3,6,35,88,2,0.018423,1,0.11187,20,1,-0.44116,0.02113,-4.3229,-0.31194,-0.18436,-0.024834,-5.141,-0.29509,-0.36389,0.38507,2.5242,0.039259,-0.0023091,0.058473,0.13865,0.12329,0.050387,0.074463,0.08825,0.085854
301440000,3014,3,14,35,88,2,0.039918,1,0.13999,7,0,-0.36993,0.012094,3.5134,-0.2851,-0.229,-0.063957,-0.27525,0.32883,-1.0934,0.42503,6.5841,0.37591,0.0028461,0.10603,0.057488,0.059342,0.055139,0.10386,0.12262,0.11651
400240000,4002,4,2,35,88,2,0.0099221,1,0.1555,14,0,-0.43327,0.019812,-1.252,-0.38835,-0.21187,-0.061719,-4.19,0.23052,-1.0243,0.43604,4.3441,0.36203,0.0041647,0.11382,0.1054,0.11032,0.1057,0.13026,0.12118,0.11681
401040000,4010,4,10,35,88,2,0.023571,1,0.068829,6,0,-0.37388,0.011309,3.3386,-0.28801,-0.22507,-0.002791,0.76994,0.20509,0.01766,0.46402,6.6718,0.3088,-0.011628,0.031372,-0.038771,0.049715,0.059112,0.04113,0.026832,0.033839
401240000,4012,4,12,35,88,2,0.0061599,1,0.10359,12,0,-0.46298,0.019593,0.71232,-0.30244,-0.20515,-0.024249,-2.5285,0.18071,-0.36025,0.46432,5.4171,0.3113,-0.006947,0.065117,0.021096,0.04596,0.027678,0.06675,0.093152,0.066198
601840000,6018,6,18,35,88,2,0.011204,1,0.17732,0,0,-0.35381,-0.020719,2.3106,-0.14383,-0.23339,-0.14929,9.5175,0.48481,-2.7686,0.42061,10.079,0.42328,0.012654,0.16773,0.080035,0.17712,0.1468,0.13095,0.15853,0.14756
100440000,1004,1,4,36,88,2,0.030987,1,0.065985,2,1,0.34385,0.017561,-2.4376,-0.32415,-0.41888,-0.015503,0.8671,-0.62732,-0.22378,-0.44623,-0.49207,-0.54094,0.01238,0.024429,0.023982,0.0094218,-0.0012576,0.021098,-0.012619,0.036182
100640000,1006,1,6,36,88,2,0.001341,1,0.14549,18,1,0.42738,0.072834,-12.998,-0.83909,-0.10288,-0.015644,-1.9228,-0.10089,-0.17588,-0.56659,-9.5921,-0.46823,0.027846,0.10472,0.11931,0.094761,0.091961,0.11601,0.14431,0.10972
100740000,1007,1,7,36,88,2,0.0031127,1,0.099295,4,1,0.34692,0.0255,-1.4472,-0.32088,-0.41649,-0.038553,-0.54662,-0.63633,-0.63016,-0.44674,-1.8246,-0.53478,0.019731,0.080758,0.10498,0.05287,0.16265,0.047101,0.08021,0.072893
100940000,1009,1,9,36,88,2,0.0045673,1,0.13021,3,0,0.3452,0.027199,-2.0006,0.23304,-0.42391,-0.0766,0.12419,0.45364,-1.3552,-0.44402,-1.1887,-0.084352,0.025777,0.1013,0.077114,0.10932,0.088343,0.098422,0.020369,0.093659
101140000,1011,1,11,36,88,2,0.010941,1,0.17692,12,0,0.35434,0.0016086,-1.8298,-0.07423,-0.39506,-0.084328,-5.4861,0.084289,-1.4264,-0.42334,-5.2169,-0.0096922,0.015319,0.14621,0.20263,0.10243,0.14856,0.14428,0.14507,0.14389
101340000,1013,1,13,36,88,2,0.0046343,1,0.12666,14,0,0.38918,0.039096,-5.2063,-0.060628,-0.3525,-0.047544,-5.2835,0.049239,-0.77763,-0.41538,-4.8212,-0.024786,0.019662,0.090646,0.12312,0.090493,0.087881,0.08391,0.096841,0.092145
101740000,1017,1,17,36,88,2,0.099538,1,0.11319,3,1,0.34282,0.027023,-2.0057,-0.38016,-0.42154,-0.049277,0.23756,-0.74164,-0.8213,-0.44625,-1.1281,-0.5197,0.022522,0.065344,0.054038,0.058718,0.10734,0.056418,0.14578,0.07601
103040000,1030,1,30,36,88,2,0.0043016,1,0.10334,4,0,0.34933,0.02506,-1.2832,-0.029564,-0.42174,-0.040981,-0.66548,0.15941,-0.67043,-0.44152,-1.9589,0.0079305,0.0206,0.076728,0.017098,0.08849,0.031199,0.070532,0.013811,0.077856
104540000,1045,1,45,36,88,2,0.0032542,1,0.11956,14,0,0.39536,0.044664,-5.4242,-0.058399,-0.34517,-0.043437,-5.1502,0.046929,-0.70731,-0.41586,-4.8436,-0.024504,0.020992,0.081625,0.13412,0.11278,0.1274,0.091882,0.064066,0.081397
200540000,2005,2,5,36,88,2,0.033682,1,0.098825,1,0,0.34405,0.020884,-2.9905,0.17787,-0.42568,-0.028755,3.0546,0.39174,-0.42292,-0.44409,-0.46645,-0.064146,0.019091,0.061816,0.087278,0.082342,0.12416,0.062815,0.095316,0.059811
200840000,2008,2,8,36,88,2,0.019175,1,0.088119,11,0,0.39917,0.048912,-2.4215,-0.05907,-0.36411,-0.030727,-4.1439,0.049311,-0.49683,-0.41881,-4.8693,-0.010699,0.023004,0.040692,-0.023809,0.12067,0.020144,0.043331,0.063586,0.053489
201540000,2015,2,15,36,88,2,0.002334,1,0.077071,4,1,0.35125,0.022047,-1.3967,-0.32992,-0.41119,-0.023877,-0.55842,-0.59829,-0.3739,-0.4472,-1.8446,-0.53155,0.015183,0.062599,0.10238,0.050629,0.078085,0.044521,0.079236,0.046186
201640000,2016,2,16,36,88,2,0.0038571,1,0.13183,3,1,0.3427,0.031892,-2.0536,-0.52905,-0.42265,-0.071586,0.22008,-0.91436,-1.2452,-0.44581,-1.1058,-0.46728,0.026501,0.10863,0.14118,0.11456,0.046404,0.096359,0.11564,0.10143
201940000,2019,2,19,36,88,2,0.026067,1,0.078715,13,0,0.42797,0.060482,-5.483,-0.047792,-0.30794,-0.023196,-4.1669,0.036751,-0.36594,-0.41958,-5.0167,-0.01845,0.024434,0.044251,0.10289,0.035671,0.039717,0.042497,0.16659,0.046418
202640000,2026,2,26,36,88,2,0.022277,1,0.1252,13,0,0.38423,0.036952,-3.8465,-0.063812,-0.36542,-0.048738,-5.093,0.053005,-0.80109,-0.41656,-4.9562,-0.019822,0.020327,0.072466,0.0061872,0.092493,0.068367,0.080645,0.11618,0.10087
202840000,2028,2,28,36,88,2,0.0039769,1,0.1871,16,1,0.40122,0.035847,-5.685,-0.51596,-0.30899,-0.066295,-5.5925,-0.36922,-1.0762,-0.47327,-7.2827,-0.30645,0.023657,0.13694,0.12453,0.15102,0.089858,0.14481,0.16257,0.15596
204040000,2040,2,40,36,88,2,0.005122,1,0.11886,10,0,0.37117,0.033323,-1.0598,-0.071463,-0.3926,-0.049323,-4.1054,0.067863,-0.81761,-0.42485,-4.8615,-0.0017883,0.022044,0.089412,-0.0093916,-0.044647,0.089501,0.081867,0.043976,0.098355
204840000,2048,2,48,36,88,2,0.0013557,1,0.15871,3,0,0.34482,0.037668,-2.0818,0.43421,-0.42324,-0.1458,-0.0081357,0.66091,-2.7469,-0.44415,-1.092,-0.15792,0.032337,0.097656,0.13906,0.037227,0.10137,0.123,0.11056,0.14048
300640000,3006,3,6,36,88,2,0.0067068,1,0.1356,20,1,0.3437,0.096303,-18.827,-0.92849,0.093862,0.013095,2.0224,0.11329,0.32891,-0.63227,-12.191,-0.58239,0.028874,0.11134,0.028827,0.054673,0.10544,0.11832,0.11708,0.096732
301440000,3014,3,14,36,88,2,0.03244,1,0.14644,7,0,0.35069,0.024064,-0.32377,-0.020212,-0.41622,-0.078051,-3.3683,0.17498,-1.3492,-0.43887,-3.5371,-0.0010458,0.026378,0.10351,0.1057,0.14042,0.092509,0.099306,0.089587,0.11083
400240000,4002,4,2,36,88,2,0.0067625,1,0.18579,14,0,0.35418,-0.013889,-3.9919,-0.073751,-0.38423,-0.083535,-6.0811,0.069486,-1.3999,-0.4162,-4.866,-0.023074,0.0060271,0.14252,0.093288,0.18501,0.15192,0.14628,0.16989,0.14961
401040000,4010,4,10,36,88,2,0.074863,1,0.092225,6,0,0.36011,0.031482,-0.47613,-0.070216,-0.41211,-0.034455,-1.9293,0.08836,-0.56034,-0.43548,-3.2382,0.015474,0.019706,0.027515,0.10139,0.090099,0.0077696,0.0549,0.1409,0.058576
401240000,4012,4,12,36,88,2,0.0088093,1,0.08235,12,0,0.41402,0.054807,-3.7858,-0.053268,-0.33964,-0.026632,-4.236,0.042472,-0.42607,-0.41781,-4.9361,-0.015366,0.023818,0.061629,-0.015118,0.084505,0.034775,0.059652,0.019628,0.039806
601840000,6018,6,18,36,88,2,0.017696,1,0.11835,0,0,0.3444,0.025509,-3.4049,0.42248,-0.42382,-0.059806,6.2906,0.64786,-1.0305,-0.44418,-0.71263,-0.15359,0.02322,0.090872,0.079962,0.070782,0.087104,0.072306,0.11426,0.081282
